,fire_type,day,month,temperature,humidity,uwind,t1w,t2w,t3w,h1w,h2w,h3w
487,4,22,3,274.80999755859375,89.27999877929688,2.029998779296875,268.44140625,266.02435302734375,262.0791015625,81.27572631835938,83.1485824584961,86.12332916259766
488,10,23,9,280.1499938964844,69.53999328613281,0.3800048828125,278.92425537109375,278.4700622558594,277.8962097167969,68.45858001708984,63.77431106567383,65.59000396728516
489,10,27,6,292.75,75.19999694824219,0.69000244140625,293.38421630859375,291.5571594238281,290.803955078125,63.612823486328125,60.94717788696289,55.54237747192383
490,8,18,7,290.82000732421875,45.540008544921875,-0.3899993896484375,291.5313415527344,292.09149169921875,293.54608154296875,55.23716735839844,59.700714111328125,55.9147834777832
491,9,14,4,280.97998046875,47.69999694824219,-1.94000244140625,281.63433837890625,279.8221435546875,277.0028381347656,52.944278717041016,69.29285430908203,72.16618347167969
492,11,13,4,280.8800048828125,37.980010986328125,-0.660003662109375,281.10577392578125,279.24285888671875,276.5680847167969,55.81999206542969,72.70928192138672,73.51046752929688
493,10,21,4,283.77001953125,32.779998779296875,1.2899932861328125,282.8586120605469,280.5421142578125,277.937255859375,43.88999557495117,44.225032806396484,44.006649017333984
494,9,5,5,279.5899963378906,45.339996337890625,-1.6999969482421875,285.09283447265625,283.3386535644531,282.412841796875,53.46285629272461,59.44997024536133,62.61426544189453
495,6,24,4,286.33001708984375,25.399993896484375,0.3199920654296875,284.8414306640625,282.1078796386719,280.0642395019531,45.45713806152344,54.662132263183594,48.34334182739258
496,9,16,4,283.6600036621094,31.899993896484375,-0.30999755859375,284.4299621582031,283.80426025390625,282.5743103027344,46.01860046386719,49.7299919128418,56.11906433105469
497,6,26,4,286.57000732421875,51.839996337890625,-0.470001220703125,284.6629333496094,282.0029296875,279.9909362792969,47.4528923034668,53.973514556884766,57.39669418334961
498,6,29,4,282.8399963378906,70.77999877929688,1.1199951171875,280.0043640136719,278.23004150390625,277.0185546875,69.4656982421875,67.1292724609375,73.8357162475586
499,6,19,3,272.27001953125,78.22999572753906,-0.19000244140625,268.010009765625,265.0899658203125,262.4500732421875,79.05427551269531,81.73430633544922,82.61521911621094
500,8,16,7,294.03997802734375,58.21000671386719,2.42999267578125,291.8555908203125,291.5892028808594,289.90106201171875,53.364295959472656,61.64141845703125,61.973838806152344
501,9,15,5,289.3599853515625,38.30999755859375,1.6399993896484375,287.0142822265625,286.05291748046875,285.34234619140625,49.08000183105469,49.691402435302734,52.22665023803711
502,10,22,3,272.989990234375,64.58000183105469,2.0800018310546875,269.142822265625,266.17425537109375,262.8476257324219,73.84856414794922,75.54215240478516,77.40001678466797
503,11,11,8,295.52001953125,55.52000427246094,5.459991455078125,295.3371276855469,295.7115783691406,296.2519226074219,56.67570495605469,57.58357238769531,54.6523551940918
504,8,1,6,296.6199951171875,58.83000183105469,-2.44000244140625,294.82415771484375,291.2735290527344,289.3152770996094,45.344303131103516,47.59573745727539,47.78664016723633
505,4,28,10,276.42999267578125,79.74000549316406,0.899993896484375,274.56005859375,275.2072448730469,276.089599609375,84.81999206542969,84.71002197265625,82.72001647949219
506,8,23,4,289.97998046875,27.709991455078125,3.5399932861328125,283.96575927734375,281.5892333984375,278.99005126953125,32.71715545654297,37.14496612548828,37.974281311035156
507,11,23,3,276.8999938964844,76.80999755859375,3.1399993896484375,273.5872497558594,269.4342041015625,265.29864501953125,79.15572357177734,80.63140106201172,82.10380554199219
508,8,13,5,283.8800048828125,25.269989013671875,1.0399932861328125,287.73431396484375,285.40850830078125,284.696533203125,37.30145263671875,34.393577575683594,33.356178283691406
509,9,23,11,271.42999267578125,61.600006103515625,3.5699920654296875,272.4658508300781,271.755615234375,273.9329528808594,48.92139434814453,48.38071823120117,55.38188171386719
510,8,1,6,299.16998291015625,47.279998779296875,-1.6800079345703125,297.04425048828125,291.95062255859375,290.012451171875,38.89996337890625,46.73353958129883,46.218109130859375
511,11,25,4,279.0899963378906,49.25999450683594,2.2299957275390625,280.23431396484375,279.946533203125,278.7476501464844,61.84999465942383,61.34144973754883,68.50712585449219
512,11,18,4,281.1199951171875,59.850006103515625,1.8899993896484375,278.0843505859375,277.4001159667969,275.03564453125,72.94718170166016,80.278564453125,80.96332550048828
513,10,23,3,276.8999938964844,76.80999755859375,3.1399993896484375,273.5872497558594,269.4342041015625,265.29864501953125,79.15572357177734,80.63140106201172,82.10380554199219
514,9,11,10,286.510009765625,60.71000671386719,3.8899993896484375,284.99981689453125,285.6766357421875,286.6326904296875,55.480064392089844,55.29502868652344,56.95667266845703
515,9,12,4,277.94000244140625,48.339996337890625,-3.040008544921875,281.320068359375,278.32427978515625,276.2333068847656,63.042850494384766,76.19285583496094,75.55475616455078
516,10,17,6,294.42999267578125,34.839996337890625,-1.410003662109375,294.33428955078125,293.7950744628906,288.05096435546875,38.607147216796875,41.3071174621582,55.63764953613281
517,9,13,5,283.67999267578125,37.95001220703125,-4.589996337890625,286.2528381347656,285.28936767578125,284.47235107421875,52.05857467651367,51.94497299194336,55.515220642089844
518,8,29,4,286.78997802734375,51.33000183105469,6.92999267578125,280.64434814453125,279.087890625,278.0190124511719,65.11997985839844,64.96141052246094,69.74855041503906
519,10,22,9,280.6099853515625,72.8800048828125,5.2299957275390625,278.79852294921875,278.29351806640625,278.09521484375,63.77571487426758,62.07360076904297,63.1495475769043
520,10,28,4,281.28997802734375,51.350006103515625,-1.30999755859375,277.1186218261719,274.66717529296875,274.2752685546875,70.21862030029297,76.81929016113281,79.56332397460938
521,10,30,3,277.94000244140625,31.399993896484375,4.3000030517578125,280.01715087890625,276.1571044921875,274.49517822265625,49.06574630737305,52.91498947143555,57.29952621459961
522,9,13,5,279.47998046875,45.8699951171875,1.0800018310546875,282.3629455566406,281.5443115234375,281.2442321777344,58.087127685546875,58.123558044433594,60.45570755004883
523,10,20,9,279.2200012207031,69.02000427246094,2.029998779296875,279.33709716796875,277.4650573730469,278.2790832519531,60.53858184814453,63.00360107421875,66.32571411132812
524,9,11,8,293.5,43.769989013671875,-9.229995727539062,298.6856689453125,300.2755126953125,300.3933410644531,44.52853012084961,44.87865447998047,49.697086334228516
525,4,6,11,274.72998046875,83.61000061035156,4.2400054931640625,275.19281005859375,275.0837097167969,276.8178405761719,85.1114501953125,83.3085708618164,82.12765502929688
526,6,28,4,285.1600036621094,24.32000732421875,0.1999969482421875,285.6886291503906,285.1414489746094,282.4667663574219,24.340009689331055,34.84645080566406,42.97714614868164
527,9,23,9,295.6300048828125,43.339996337890625,1.1199951171875,293.5242919921875,294.6108093261719,295.1406555175781,45.700050354003906,44.21857833862305,40.73523712158203
528,9,14,4,280.97998046875,47.69999694824219,-1.94000244140625,281.63433837890625,279.8221435546875,277.0028381347656,52.944278717041016,69.29285430908203,72.16618347167969
529,9,26,4,277.80999755859375,22.040008544921875,3.220001220703125,283.8814697265625,282.94854736328125,280.5623474121094,29.365745544433594,30.46565818786621,34.22949981689453
530,9,25,4,282.30999755859375,61.86000061035156,0.7299957275390625,277.332763671875,275.0250244140625,272.6871337890625,62.931461334228516,69.12786102294922,72.92903137207031
531,3,10,10,282.03997802734375,64.00999450683594,4.1100006103515625,281.89996337890625,281.6649475097656,283.5622863769531,72.59000396728516,73.60791015625,73.00762176513672
532,6,20,4,277.22998046875,53.1300048828125,2.160003662109375,277.1142578125,277.9122009277344,275.1147155761719,47.08708953857422,58.73064422607422,63.77191162109375
533,10,23,3,274.1499938964844,88.00999450683594,1.9900054931640625,269.17437744140625,266.25146484375,263.37335205078125,77.88284301757812,78.79644775390625,79.60430145263672
534,11,21,4,287.95001220703125,63.910003662109375,6.3199920654296875,285.435791015625,283.0899353027344,281.17425537109375,64.85428619384766,59.69641876220703,68.63665771484375
535,6,14,5,292.02001953125,45.19000244140625,-2.6699981689453125,287.7657775878906,288.9543151855469,286.77947998046875,52.778587341308594,57.995731353759766,59.989532470703125
536,9,13,8,295.55999755859375,58.81999206542969,1.2299957275390625,296.75152587890625,298.56365966796875,299.74371337890625,53.372840881347656,50.355777740478516,51.24673843383789
537,11,24,9,290.78997802734375,56.19999694824219,0.6699981689453125,287.30859375,288.1607666015625,288.5105285644531,77.4385986328125,67.24571228027344,66.06949615478516
538,10,22,3,272.989990234375,64.58000183105469,2.0800018310546875,269.142822265625,266.17425537109375,262.8476257324219,73.84856414794922,75.54215240478516,77.40001678466797
539,6,3,5,279.489990234375,42.510009765625,2.8800048828125,281.01861572265625,280.971435546875,278.23638916015625,55.53000259399414,60.00143814086914,64.1776351928711
540,8,4,5,289.9100036621094,30.70001220703125,-3.1300048828125,281.9614562988281,280.38421630859375,279.0361022949219,44.68854904174805,47.237098693847656,53.110469818115234
541,10,23,3,276.8999938964844,76.80999755859375,3.1399993896484375,273.5872497558594,269.4342041015625,265.29864501953125,79.15572357177734,80.63140106201172,82.10380554199219
542,6,11,5,280.8399963378906,34.279998779296875,-0.6800079345703125,277.0528259277344,279.00933837890625,279.3290710449219,51.54711151123047,50.68213653564453,56.5914306640625
543,9,26,4,287.8599853515625,27.489990234375,2.8499908447265625,286.0799865722656,283.6228942871094,281.469970703125,33.51285171508789,47.99927520751953,48.76620101928711
544,10,15,4,277.20001220703125,51.720001220703125,2.3800048828125,279.0114440917969,275.68292236328125,273.8218688964844,60.402801513671875,68.69422149658203,72.70762634277344
545,8,6,8,291.1499938964844,39.17999267578125,-0.1500091552734375,289.94305419921875,290.97650146484375,290.37811279296875,56.442848205566406,51.9035758972168,51.704742431640625
546,8,24,4,291.27001953125,30.5,2.05999755859375,284.52288818359375,281.8343200683594,279.3057861328125,33.292877197265625,36.9378662109375,37.31283950805664
547,9,2,5,280.6600036621094,43.57000732421875,-1.1300048828125,281.30718994140625,283.0614318847656,281.5744323730469,39.41999816894531,40.25639343261719,45.76001739501953
548,8,17,4,280.260009765625,36.739990234375,-1.1800079345703125,278.5414123535156,276.1470642089844,275.7224426269531,44.427127838134766,43.4764518737793,45.23573684692383
549,10,1,8,293.53997802734375,40.92999267578125,-1.0500030517578125,292.1485595703125,288.2971496582031,286.77801513671875,43.35860061645508,51.99714279174805,53.86903762817383
550,11,17,4,282.69000244140625,35.040008544921875,1.959991455078125,282.85858154296875,282.11151123046875,280.85662841796875,46.38712692260742,47.78142547607422,55.683799743652344
551,6,31,5,283.1600036621094,76.8800048828125,3.2599945068359375,281.5828857421875,281.2042236328125,280.59820556640625,79.00428771972656,71.54071044921875,69.88906860351562
552,9,12,10,284.58001708984375,47.160003662109375,-5.0500030517578125,286.5472106933594,287.61053466796875,288.08099365234375,51.30282211303711,53.841407775878906,53.671875
553,11,25,4,279.0899963378906,49.25999450683594,2.2299957275390625,280.23431396484375,279.946533203125,278.7476501464844,61.84999465942383,61.34144973754883,68.50712585449219
554,6,29,9,286.92999267578125,60.850006103515625,1.339996337890625,286.0784606933594,285.24224853515625,284.489990234375,73.43572235107422,70.9950180053711,70.97049713134766
555,11,12,10,279.28997802734375,60.399993896484375,3.0500030517578125,283.5027770996094,283.8672790527344,284.83258056640625,65.30860900878906,64.81788635253906,65.71998596191406
556,6,22,5,281.8499755859375,55.97999572753906,3.5999908447265625,277.93853759765625,278.2749938964844,277.537109375,59.9642448425293,62.94219970703125,59.819522857666016
557,6,19,4,284.0299987792969,66.89999389648438,5.7700042724609375,285.8371276855469,284.577880859375,282.67230224609375,67.29573059082031,64.90716552734375,69.94286346435547
558,9,12,4,277.1400146484375,50.089996337890625,-2.9799957275390625,280.84722900390625,277.72637939453125,275.7042541503906,63.47856903076172,75.73213195800781,75.88094329833984
559,6,11,10,290.8599853515625,58.63999938964844,-8.960006713867188,289.0287780761719,289.9321594238281,290.457275390625,47.158634185791016,52.912113189697266,55.3081169128418
560,9,6,4,271.8500061035156,37.670013427734375,2.589996337890625,274.0943603515625,275.5628662109375,273.4333801269531,34.009986877441406,47.550025939941406,57.66096496582031
561,4,9,10,277.6300048828125,75.72000122070312,2.3199920654296875,276.9601135253906,278.8186950683594,279.5715026855469,80.89714813232422,84.18859100341797,82.30145263671875
562,8,25,4,292.6400146484375,28.05999755859375,3.3800048828125,284.9014892578125,282.90423583984375,280.18328857421875,30.828601837158203,31.29422950744629,34.58045196533203
563,3,19,10,285.16998291015625,59.910003662109375,6.589996337890625,282.65435791015625,283.07720947265625,283.79766845703125,63.0428466796875,61.110015869140625,59.7490348815918
564,6,31,3,278.1099853515625,37.899993896484375,-2.160003662109375,277.52142333984375,273.05865478515625,270.2472229003906,55.77858352661133,66.61072540283203,71.48475646972656
565,8,4,5,285.7799987792969,40.20001220703125,-1.1800079345703125,284.2900695800781,284.3621826171875,283.9462890625,29.12569808959961,27.52859878540039,29.144773483276367
566,9,30,3,273.8499755859375,39.279998779296875,0.9799957275390625,275.0585021972656,271.47430419921875,268.338134765625,55.84288024902344,65.26713562011719,68.08380889892578
567,11,1,5,293.2799987792969,55.71000671386719,2.8199920654296875,287.57427978515625,285.4549865722656,284.6170654296875,64.26284790039062,62.914222717285156,58.143310546875
568,8,25,4,280.4599914550781,56.83000183105469,-1.1800079345703125,281.52008056640625,279.42218017578125,278.0584716796875,52.69857406616211,62.815704345703125,63.495235443115234
569,6,2,5,280.4599914550781,37.82000732421875,1.5200042724609375,281.4286193847656,280.8399658203125,278.3670959472656,53.59282302856445,56.48215103149414,63.08189392089844
570,3,5,9,298.1499938964844,51.029998779296875,-1.350006103515625,299.0001525878906,299.3128356933594,299.2978210449219,49.71717834472656,46.637123107910156,42.587162017822266
571,4,9,10,277.22998046875,80.83000183105469,3.149993896484375,276.61285400390625,278.2570495605469,278.99859619140625,81.3772201538086,82.64076232910156,81.7328872680664
572,6,21,9,282.07000732421875,74.86000061035156,-2.089996337890625,281.9000549316406,282.6691589355469,283.537109375,80.4742660522461,81.04144287109375,82.42045593261719
573,11,17,4,290.03997802734375,49.25999450683594,3.589996337890625,282.3584899902344,281.17498779296875,278.3315124511719,47.93855667114258,59.712066650390625,69.60807800292969
574,6,3,5,280.94000244140625,39.290008544921875,1.30999755859375,281.64862060546875,281.06719970703125,278.2171325683594,51.28715133666992,56.132835388183594,62.33811950683594
575,9,17,4,285.94000244140625,52.63999938964844,1.720001220703125,279.198486328125,278.3714294433594,275.8675842285156,57.2743034362793,68.90643310546875,73.45521545410156
576,10,6,4,274.47998046875,25.769989013671875,-0.1999969482421875,276.32421875,277.38287353515625,275.0137023925781,41.93859100341797,52.84363555908203,59.759056091308594
577,10,15,4,277.54998779296875,75.49000549316406,5.5999908447265625,274.7356872558594,274.2364196777344,272.6486511230469,84.25146484375,88.77716827392578,88.96759796142578
578,10,1,4,281.6600036621094,59.24000549316406,-1.6100006103515625,275.9028015136719,273.1107482910156,269.8019104003906,48.755741119384766,62.79356002807617,65.25762176513672
579,6,9,5,286.83001708984375,56.83000183105469,3.4900054931640625,282.2815246582031,281.7757263183594,280.7566223144531,58.72712326049805,59.52141571044922,62.27094650268555
580,6,22,4,285.0299987792969,32.790008544921875,0.2700042724609375,285.79718017578125,283.0628662109375,281.17333984375,46.3757209777832,50.68355941772461,48.27571105957031
581,8,12,6,293.739990234375,43.079986572265625,-3.8899993896484375,294.92132568359375,292.76953125,290.25018310546875,49.49711608886719,47.75648880004883,51.820003509521484
582,6,30,4,288.07000732421875,43.239990234375,-0.1300048828125,283.2943420410156,281.1006774902344,280.0129699707031,55.840003967285156,55.54074478149414,61.269039154052734
583,9,26,4,287.8599853515625,27.489990234375,2.8499908447265625,286.0799865722656,283.6228942871094,281.469970703125,33.51285171508789,47.99927520751953,48.76620101928711
584,10,19,5,279.25,62.00999450683594,-1.30999755859375,272.1943359375,272.83636474609375,272.6169738769531,75.47425842285156,74.73495483398438,77.57855987548828
585,9,21,10,276.8999938964844,62.470001220703125,-0.69000244140625,276.50286865234375,277.8729248046875,279.8976745605469,70.01139831542969,71.894287109375,72.58380889892578
586,10,27,9,283.7200012207031,68.80000305175781,0.399993896484375,282.16143798828125,281.16717529296875,279.59381103515625,72.4571304321289,70.09363555908203,67.37146759033203
587,9,30,4,281.02001953125,63.88999938964844,-0.9300079345703125,282.44427490234375,281.9671630859375,279.79754638671875,46.034244537353516,53.52501678466797,55.299049377441406
588,6,18,3,270.2200012207031,65.05999755859375,1.1699981689453125,267.0799560546875,262.0477600097656,260.45611572265625,77.4142837524414,80.49137878417969,82.86711883544922
589,9,2,5,293.9100036621094,56.52000427246094,2.67999267578125,286.94287109375,283.6472473144531,283.1767272949219,62.93567657470703,65.48568725585938,60.708072662353516
590,10,1,7,294.6099853515625,37.600006103515625,1.0500030517578125,293.2257995605469,294.2836608886719,293.6528015136719,39.89570999145508,40.290706634521484,39.44475555419922
591,10,30,9,284.8399963378906,75.22000122070312,2.0099945068359375,285.88720703125,283.81988525390625,283.4947204589844,85.43712615966797,82.95144653320312,82.66902923583984
592,9,6,9,296.3800048828125,30.20001220703125,-10.07000732421875,298.0485534667969,297.6914978027344,297.3544616699219,30.091476440429688,29.410009384155273,30.938570022583008
593,3,27,8,298.0,45.980010986328125,-6.649993896484375,297.50146484375,297.9794006347656,297.56988525390625,49.332847595214844,45.642215728759766,48.219120025634766
594,6,4,5,278.9599914550781,49.899993896484375,-3.69000244140625,280.19000244140625,281.0878601074219,278.84814453125,61.09000015258789,63.37714385986328,64.28238677978516
595,10,11,7,300.1099853515625,37.600006103515625,0.17999267578125,301.9327697753906,297.6950378417969,296.6190490722656,37.6414680480957,41.60642623901367,44.132381439208984
596,9,11,9,292.5299987792969,53.910003662109375,-3.3600006103515625,292.5199890136719,292.9685974121094,292.6982421875,52.32567596435547,54.23427963256836,52.903804779052734
597,6,21,5,288.239990234375,48.67999267578125,2.5999908447265625,281.1028747558594,281.89569091796875,281.47918701171875,57.33428955078125,62.59357452392578,63.6823844909668
598,10,27,3,276.4100036621094,56.029998779296875,3.5099945068359375,273.0199890136719,267.085693359375,264.36273193359375,80.11431121826172,78.84214782714844,80.28140258789062
599,10,12,9,288.77001953125,49.05000305175781,0.2700042724609375,289.3129577636719,290.3670349121094,290.530517578125,58.77431106567383,63.99359130859375,63.979515075683594
600,10,22,4,281.5299987792969,79.16999816894531,-0.8600006103515625,277.7485656738281,277.1585693359375,275.09576416015625,70.38288879394531,74.90644836425781,76.53950500488281
601,6,10,5,279.1199951171875,65.97000122070312,-1.7100067138671875,277.77142333984375,279.8236083984375,280.5801696777344,75.1443099975586,66.97998046875,66.47236633300781
602,10,29,4,284.510009765625,53.399993896484375,1.5699920654296875,282.0000915527344,283.52490234375,282.79522705078125,61.83571243286133,64.51285552978516,60.60664367675781
603,3,30,4,289.41998291015625,47.529998779296875,4.529998779296875,286.83709716796875,285.7257080078125,284.27935791015625,55.49577331542969,57.954315185546875,53.592403411865234
604,11,27,8,294.5,56.67999267578125,-1.1100006103515625,291.7086181640625,291.9871520996094,292.21990966796875,58.95857238769531,59.28789520263672,60.485748291015625
605,3,28,11,259.70001220703125,93.50999450683594,0.30999755859375,264.16009521484375,262.69842529296875,263.4632263183594,84.94859313964844,85.98435974121094,83.56285858154297
606,9,16,4,283.3900146484375,35.94000244140625,7.1100006103515625,282.8100891113281,281.9064636230469,280.2537536621094,39.31568908691406,47.40641784667969,51.038082122802734
607,6,28,11,272.1499938964844,26.30999755859375,7.69000244140625,275.0230712890625,275.612060546875,277.02691650390625,50.21003723144531,52.03852081298828,54.54331970214844
608,11,14,5,292.989990234375,40.55999755859375,0.4799957275390625,287.54278564453125,286.4599914550781,284.5122985839844,51.03859329223633,61.062156677246094,63.0433235168457
609,4,4,12,243.6999969482422,85.72999572753906,-3.2700042724609375,252.91432189941406,258.2937927246094,258.9591979980469,92.63001251220703,92.43283081054688,92.1947250366211
610,6,12,5,284.1600036621094,65.16999816894531,4.2599945068359375,279.4571838378906,280.568603515625,281.4428405761719,60.7857666015625,59.61784362792969,59.0804443359375
611,9,12,4,276.8699951171875,49.339996337890625,-2.5,279.9543151855469,277.02569580078125,274.9570617675781,66.93284606933594,76.90933227539062,78.37523651123047
612,8,30,4,287.6099853515625,45.769989013671875,-0.7599945068359375,286.01861572265625,284.25927734375,283.15386962890625,59.08428955078125,59.36359405517578,62.089962005615234
613,6,3,5,293.739990234375,66.61000061035156,1.8699951171875,285.7270812988281,281.9484558105469,281.3695068359375,67.56429290771484,68.57500457763672,68.84188842773438
614,9,14,4,282.6499938964844,46.42999267578125,-2.30999755859375,281.1314392089844,279.43927001953125,276.6966552734375,50.90432357788086,65.210693359375,67.34762573242188
615,10,28,3,270.8800048828125,41.6199951171875,3.0200042724609375,275.78857421875,271.2699890136719,268.3908996582031,65.96282958984375,65.39714050292969,67.96907806396484
616,10,30,10,278.53997802734375,81.5,0.1399993896484375,277.03021240234375,278.9197998046875,280.06854248046875,75.0556869506836,66.76641082763672,66.86759185791016
617,9,1,10,295.02001953125,53.11000061035156,-1.970001220703125,293.47857666015625,294.1371154785156,295.2004699707031,64.5671615600586,62.060001373291016,60.94522476196289
618,10,29,3,273.25,38.6199951171875,2.3000030517578125,274.87994384765625,270.68072509765625,267.5695495605469,62.158599853515625,67.50498962402344,69.65190887451172
619,9,6,4,271.83001708984375,41.269989013671875,2.42999267578125,273.62432861328125,274.4328308105469,271.970947265625,37.43145751953125,53.03636932373047,62.99235534667969
620,9,10,5,279.8699951171875,41.769989013671875,-1.69000244140625,277.85443115234375,279.67999267578125,280.5947265625,60.72850799560547,59.47930145263672,60.2880973815918
621,9,20,10,280.42999267578125,68.58000183105469,3.3600006103515625,278.6072692871094,280.0483703613281,281.895263671875,67.84574890136719,66.74568176269531,67.3409423828125
622,6,20,5,295.28997802734375,51.55000305175781,5.3300018310546875,285.4801025390625,283.9214782714844,282.85614013671875,47.00426483154297,52.54569625854492,54.4171257019043
623,11,3,5,293.989990234375,44.279998779296875,1.75,288.70281982421875,285.23504638671875,284.3414001464844,59.91852569580078,63.284278869628906,59.8028678894043
624,6,27,4,281.8900146484375,22.57000732421875,1.5699920654296875,285.317138671875,283.7785949707031,281.7790222167969,29.047138214111328,45.88570022583008,48.155723571777344
625,4,4,4,273.58001708984375,25.92999267578125,-1.2700042724609375,275.962890625,276.80352783203125,275.05767822265625,49.80570602416992,62.21931838989258,68.45046997070312
626,8,13,8,297.8399963378906,47.77000427246094,-0.7100067138671875,292.18292236328125,290.5700988769531,290.1999206542969,52.432777404785156,55.020729064941406,59.31381607055664
627,4,5,11,263.92999267578125,75.77999877929688,2.2599945068359375,268.9756164550781,271.9893493652344,272.9945983886719,67.86148071289062,75.79428100585938,78.26290130615234
628,6,19,4,274.6499938964844,43.779998779296875,-0.80999755859375,276.30859375,275.82427978515625,273.00860595703125,56.92292022705078,70.63641357421875,74.55043029785156
629,6,20,5,286.8800048828125,27.45001220703125,5.6199951171875,282.122802734375,282.2921142578125,282.2066955566406,42.27284622192383,48.02784729003906,50.53618621826172
630,10,27,4,279.510009765625,48.19000244140625,3.5099945068359375,280.50439453125,277.03790283203125,276.2690124511719,63.16998291015625,66.91998291015625,75.49905395507812
631,10,18,10,277.2799987792969,64.64999389648438,0.5099945068359375,279.0400390625,280.1805419921875,281.2880859375,71.65284729003906,72.56644439697266,75.35236358642578
632,6,30,4,288.91998291015625,59.25,0.9900054931640625,284.74285888671875,282.5749816894531,281.33538818359375,60.938575744628906,56.14500427246094,57.57000732421875
633,5,30,9,274.739990234375,57.91999816894531,-0.160003662109375,277.2786560058594,278.3442077636719,278.5629577636719,70.52144622802734,69.71357727050781,69.06047058105469
634,9,26,4,275.20001220703125,23.910003662109375,2.5099945068359375,282.6070861816406,281.79931640625,279.80810546875,26.624319076538086,29.0664119720459,34.62381362915039
635,6,8,2,262.97998046875,57.66999816894531,2.6999969482421875,262.10577392578125,261.1264343261719,260.6575927734375,67.1685791015625,61.26786422729492,61.683326721191406
636,6,28,4,285.1600036621094,24.32000732421875,0.1999969482421875,285.6886291503906,285.1414489746094,282.4667663574219,24.340009689331055,34.84645080566406,42.97714614868164
637,10,23,9,294.7799987792969,69.53999328613281,3.9900054931640625,293.2644958496094,293.8642578125,294.7453918457031,51.74718475341797,59.88854217529297,60.50477981567383
638,9,18,3,268.94000244140625,46.040008544921875,-3.589996337890625,272.95001220703125,272.97857666015625,269.0080261230469,66.59571838378906,78.91217041015625,81.40619659423828
639,9,5,4,269.47998046875,32.980010986328125,3.0099945068359375,272.275634765625,273.577880859375,271.21240234375,40.09288787841797,51.12569808959961,58.367618560791016
640,10,23,3,276.8999938964844,76.80999755859375,3.1399993896484375,273.5872497558594,269.4342041015625,265.29864501953125,79.15572357177734,80.63140106201172,82.10380554199219
641,10,8,4,283.8499755859375,47.19999694824219,4.410003662109375,280.79010009765625,278.51788330078125,276.6899719238281,56.607120513916016,58.60570526123047,64.43427276611328
642,9,2,4,272.67999267578125,45.540008544921875,9.240005493164062,274.7313537597656,274.059326171875,270.2509765625,45.26860046386719,61.6057014465332,63.22571563720703
643,3,4,4,262.75,71.1300048828125,2.8300018310546875,268.0028991699219,269.5192565917969,267.05133056640625,72.77141571044922,78.07640075683594,79.47333526611328
644,10,13,8,297.739990234375,52.49000549316406,0.4799957275390625,291.582763671875,289.5207824707031,289.9171447753906,60.79719161987305,61.942115783691406,63.150001525878906
645,11,7,5,285.45001220703125,53.55000305175781,1.17999267578125,281.2772216796875,276.3457336425781,275.2709655761719,67.63568878173828,73.5593032836914,72.9433364868164
646,6,20,8,297.25,53.0,-3.910003662109375,295.04718017578125,295.5506896972656,295.6623840332031,53.787147521972656,54.18498611450195,54.314720153808594
647,4,5,11,263.92999267578125,75.77999877929688,2.2599945068359375,268.9756164550781,271.9893493652344,272.9945983886719,67.86148071289062,75.79428100585938,78.26290130615234
648,10,25,10,274.97998046875,56.8800048828125,-0.0200042724609375,277.50421142578125,277.64581298828125,278.61614990234375,72.037109375,66.46353149414062,64.88145446777344
649,6,2,5,279.1400146484375,40.720001220703125,-0.2599945068359375,281.0843505859375,280.4857482910156,277.9361877441406,53.36143493652344,57.39997863769531,64.75859069824219
650,10,13,8,295.80999755859375,59.220001220703125,1.7899932861328125,292.7943115234375,290.83282470703125,290.7889709472656,50.638648986816406,53.055747985839844,55.92619323730469
651,3,23,9,292.47998046875,64.69000244140625,-7.540008544921875,293.25701904296875,294.5364990234375,294.75946044921875,46.86715316772461,47.13646697998047,46.95950698852539
652,10,30,3,274.75,53.649993896484375,3.1699981689453125,278.44140625,274.35858154296875,272.08416748046875,63.74858474731445,68.66934967041016,73.836669921875
653,6,12,10,289.8499755859375,43.329986572265625,-9.949996948242188,289.72015380859375,290.5976867675781,290.8604736328125,47.73566818237305,52.10221481323242,53.038509368896484
654,9,26,4,287.8599853515625,27.489990234375,2.8499908447265625,286.0799865722656,283.6228942871094,281.469970703125,33.51285171508789,47.99927520751953,48.76620101928711
655,9,7,11,271.260009765625,50.25,-0.2700042724609375,271.6058349609375,273.30938720703125,275.34417724609375,60.04719924926758,69.08641815185547,68.85333251953125
656,10,21,3,271.0,45.5,0.30999755859375,270.5728759765625,270.547119140625,269.948974609375,53.96717071533203,62.058570861816406,60.52857208251953
657,9,27,8,295.32000732421875,40.260009765625,-3.649993896484375,293.775634765625,294.7471618652344,295.06512451171875,38.56136703491211,41.43072509765625,44.605247497558594
658,6,14,5,292.03997802734375,31.160003662109375,3.910003662109375,290.43994140625,288.6913146972656,288.3866271972656,31.14999771118164,32.14423370361328,33.059024810791016
659,11,28,10,289.6600036621094,65.52999877929688,1.7299957275390625,287.0773620605469,289.338623046875,289.73394775390625,69.14149475097656,63.614967346191406,57.52717208862305
660,4,4,12,254.77000427246094,80.0,0.2400054931640625,262.7030334472656,264.6862487792969,264.5542297363281,76.15425109863281,72.47569274902344,71.98854064941406
661,9,16,10,291.5299987792969,66.14999389648438,-0.720001220703125,291.4456787109375,291.2135009765625,291.90618896484375,61.85430145263672,59.144287109375,61.19380187988281
